id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40016609,Perfect spot to unwind after a day of exploring Cape Town,248003139,Hanre,,Ward 61,-34.1543,18.42726,Entire home/apt,2999,2,1,2019-12-31,0.19,1,357
40017710,Pool house at 67 Woodley,270955105,Precious,,Ward 63,-34.02163,18.48017,Entire home/apt,2008,3,1,2019-12-16,0.19,3,0
40017778,The Docklands 511,154279041,Melissa,,Ward 115,-33.91195,18.41926,Entire home/apt,1145,2,1,2020-02-12,0.29,21,357
40017810,Silverboom Sea View Apartment,111916258,Miriam,,Ward 15,-34.05337,18.84943,Entire home/apt,749,2,3,2020-02-16,0.64,6,230
40018234,Cape Town Table Mountain Family Retreat,202039171,Iryna,,Ward 77,-33.94355,18.41906,Entire home/apt,5901,3,2,2020-01-03,0.31,1,0
40018490,Notre Maison,308633050,Lawrence,,Ward 15,-34.05692,18.81884,Entire home/apt,2595,7,0,,,1,180
40018543,"Faraway Urban Oasis; relax, entertain & snuggle.",30195548,Jason,,Ward 63,-34.02073,18.4779,Entire home/apt,872,2,7,2020-02-26,1.17,1,314
40018834,"Isolate, work, and stay safe in comfort and style.",241185343,Garey,,Ward 54,-33.91323,18.39593,Entire home/apt,1605,7,9,2020-03-21,1.40,12,180
40018844,Quirky Retreat.,251039701,Julian,,Ward 74,-34.02956,18.34891,Entire home/apt,853,2,3,2020-01-03,0.53,1,18
40019111,Conveniently located spacious private room,308655012,Wilna,,Ward 8,-33.89574,18.69697,Private room,457,1,5,2020-03-16,0.77,1,226
40020001,Garden and pool view from upstairs coastal flatlet,12977876,Linda,,Ward 113,-33.82385,18.49732,Private room,557,1,0,,,3,176
40020430,"Cute, Colourful Cottage- fantastic location!",281646889,Scotty,,Ward 77,-33.93463,18.42032,Entire home/apt,1903,20,13,2020-04-17,2.19,57,359
40020728,ICC on Doorstep | Fast WIFI | Close to Waterfront,63202371,Scott,,Ward 115,-33.91915,18.42594,Entire home/apt,1004,20,17,2020-04-23,2.79,75,363
40021704,"704 The Cosmopolitan, Luxury Living!",185308070,LaStay,,Ward 54,-33.92346,18.38176,Entire home/apt,2653,1,0,,,93,27
40022333,Trendy CityScape Living with Rooftop Pool and BBQ,308676149,Andrea,,Ward 115,-33.91257,18.41748,Entire home/apt,1392,3,6,2020-02-09,1.10,1,21
40022545,Charming Cape Town Cottage with pool,40101017,African Elite Properties,,Ward 59,-33.98132,18.46043,Entire home/apt,9998,7,0,,,35,216
40022853,Albert Boutique Guest Cottage,22391943,Tracey,,Ward 77,-33.93113,18.40253,Private room,803,180,0,,,8,365
40022863,Tuynhuys 801 - Two Bedroom Penthouse,130248430,Charles,,Ward 115,-33.92448,18.41751,Entire home/apt,1118,1,0,,,382,0
40023264,Home away from home. Cozy 3 bedroom home,308681957,Antoinette,,Ward 73,-34.03056,18.47256,Entire home/apt,1392,7,0,,,1,0
40023287,"Kronenzicht, Upmarket Villa in Security Estate",262925639,Candy From CVC,,Ward 74,-34.02677,18.34222,Entire home/apt,4493,5,0,,,13,335
40023895,Harbouredge 102 - Studio Apartment,130248430,Charles,,Ward 115,-33.91576,18.42129,Entire home/apt,634,1,3,2020-02-14,0.69,382,0
40024236,Hout Bay Hugo |1 Bedroom |Garden |Wifi,246742133,Sam,,Ward 74,-34.04526,18.36627,Entire home/apt,729,2,1,2020-01-02,0.19,2,179
40024414,Tuynhuys 901 - Two Bedroom Penthouse,130248430,Charles,,Ward 115,-33.92516,18.41708,Entire home/apt,1128,2,1,2019-12-16,0.18,382,327
40025931,Homely relaxed fit to corporate central but placid,97564026,Kevin,,Ward 113,-33.82936,18.49171,Private room,261,2,6,2020-03-31,1.05,3,239
40025980,Upstairs bedroom with Cape Town-facing view,12977876,Linda,,Ward 113,-33.82434,18.49721,Private room,557,1,0,,,3,176
40026921,"Water frontage, mountain views - Marina da Gama.",308709389,Bryan,,Ward 64,-34.0838,18.47208,Entire home/apt,2495,3,2,2020-02-28,0.38,1,3
40027038,"Modern 3 bedroom Villa in Beach Club, Hout Bay",47091177,Marthinus,,Ward 74,-34.04471,18.3539,Entire home/apt,3507,3,2,2020-02-09,0.39,2,0
40027298,Spacious upstairs flatlet minutes from the beach,12977876,Linda,,Ward 113,-33.82518,18.49589,Private room,557,1,2,2020-01-07,0.36,3,176
40027721,Stay@Rosé,292524587,Charmaine,,Ward 107,-33.80393,18.49012,Entire home/apt,1202,2,3,2020-01-30,0.49,1,364
40028220,Beautiful One bedroom Suite on Clifton Bay,50270588,Lee Michelle,,Ward 54,-33.94157,18.37896,Private room,2999,3,0,,,1,90
40028682,Luxury apartment close to Century City and beach,308402419,Iliana,,Ward 55,-33.88745,18.50306,Entire home/apt,627,2,1,2019-12-02,0.17,2,179
40029014,The WaterClub Granger Bay;  Sunsets & Seascapes,120197666,Liz,,Ward 115,-33.90093,18.41272,Entire home/apt,9003,4,1,2020-03-09,0.37,3,261
40029247,Modern 3 bedroom house,296141598,Heinrich,,Ward 2,-33.89808,18.61696,Entire home/apt,2008,7,0,,,1,0
40029307,Zagorski BnB,93152509,Loveness,,Ward 23,-33.80942,18.48125,Private room,855,1,0,,,8,358
40029674,Modern 2 bedroom apartment in Beach Club Hout Bay,47091177,Marthinus,,Ward 74,-34.04452,18.35545,Entire home/apt,2495,3,3,2020-03-27,0.61,2,180
40029754,Stunning Charming & Luxury Villa in Constantia,308694635,Lavinia,,Ward 62,-34.03938,18.44133,Entire home/apt,46674,5,0,,,3,346
40029893,Spacious 2 bedroom apartment in Claremont.,200767980,Chandra,,Ward 59,-33.98656,18.46649,Entire home/apt,729,1,7,2020-05-16,1.16,1,89
40030086,"Benguela House , your home away from home .",179991627,Martin,,Ward 23,-33.79741,18.4631,Entire home/apt,2508,3,0,,,1,51
40030857,Home filled with love and nice home cooked meals,308717025,Shahaab,,Ward 82,-34.05989,18.6328,Private room,357,2,0,,,1,87
40031086,"NEW: Luxury Home - Ocean, Sunset & Mountain Views",48118705,Janine & Rachel,,Ward 54,-33.96439,18.38167,Entire home/apt,12008,3,3,2020-03-21,0.59,17,90
40031146,Gracious family home on private secure Golf Estate,89044694,Diana,,Ward 71,-34.06611,18.42377,Entire home/apt,4755,6,0,,,8,177
40031318,Beautiful Rondebosch East Home- Gay  Friendly Home,308287361,Mutaaz,,Ward 63,-34.02132,18.49549,Private room,488,2,1,2020-03-23,0.44,3,364
40032944,"The Views Welgemoed,  Studio Apartment",308670374,Eloize,,Ward 70,-33.86912,18.62778,Entire home/apt,592,1,13,2020-03-22,2.17,1,365
40033019,Luxury Apartment,148088187,Jenine & Vaughan,,Ward 1,-33.82861,18.54645,Entire home/apt,1202,2,0,,,3,78
40033638,Tranquil Clifton Beach Apartment - 2 bedroom,29426065,Josh,,Ward 54,-33.9343,18.37868,Entire home/apt,2007,1,13,2020-03-20,2.02,100,59
40033840,Lovely 1 bedroom flat in Vredehoek,83896232,Marine,,Ward 77,-33.94149,18.41957,Entire home/apt,845,2,0,,,1,0
40034201,"Somerset Rest, Elephant House",92848443,Marcos,,Ward 15,-34.06363,18.82264,Entire home/apt,1254,1,4,2020-03-11,0.93,3,90
40034874,Trendy studio near V&A Waterfront & Cticc,161702732,Dhey,,Ward 115,-33.9166,18.42668,Entire home/apt,1497,3,1,2020-02-07,0.28,11,0
40037532,Davids Haven,149973096,Lucinda,,Ward 23,-33.80634,18.47503,Entire home/apt,1501,1,0,,,9,180
40043553,Studio Apartment,308675534,Mandela Rhodes Place,,Ward 115,-33.92344,18.41826,Entire home/apt,2009,1,0,,,3,281
40043905,Modern City Apartment | Central | WiFi | Netflix |,308854054,Propr,,Ward 115,-33.92609,18.41593,Entire home/apt,493,3,1,2020-02-02,0.24,1,263
40044559,Two Bedroom Deluxe Apartment,308675534,Mandela Rhodes Place,,Ward 115,-33.92473,18.42045,Entire home/apt,2502,1,1,2020-03-01,0.34,3,335
40044803,Two Bedroom Superior Apartments,308675534,Mandela Rhodes Place,,Ward 115,-33.92486,18.41817,Entire home/apt,2993,1,1,2019-11-13,0.15,3,345
40045341,Hout Bay Valley Views,6269301,Lisa,,Ward 74,-34.03882,18.35112,Entire home/apt,3507,7,1,2020-01-02,0.20,19,83
40045646,Spacious living and entertaining!,308866118,Anna,,Ward 61,-34.14061,18.33576,Entire home/apt,2493,4,0,,,1,0
40046319,Leafy Green Home 20min to Wine Route & Sea Point,235641495,Princess,,Ward 8,-33.87238,18.67923,Private room,749,1,0,,,4,270
40046556,Leafy Green Home 20min to Wine Route & Sea Point,235641495,Princess,,Ward 8,-33.87233,18.67938,Private room,383,1,0,,,4,180
40047203,Kianga Luxury Suite 2,276494528,Kianga,,Ward 100,-34.16142,18.87311,Private room,2508,1,2,2020-02-04,0.33,5,317
40047327,Cape Dutch Villa,62411635,Kim,,Ward 59,-33.99825,18.46971,Entire home/apt,2495,3,2,2020-03-18,0.51,1,332
40047485,Modern Duplex Apartment | Views | Space | Balcony,308879053,Propr,,Ward 77,-33.91896,18.41672,Entire home/apt,934,3,13,2020-03-15,2.07,1,272
40048599,"La Pastorale, Constantia Heights",41182833,Douglas,,Ward 62,-34.00858,18.43738,Entire home/apt,4493,3,4,2020-02-21,0.78,1,180
40049248,Endless Summer House,225704501,Etienne & Dominique,,Ward 23,-33.79869,18.47673,Entire home/apt,2856,2,3,2020-04-13,0.45,1,90
40049562,Constantia Water Oak Lea Self catering Suite 1,165966534,Moira,,Ward 62,-34.01012,18.43193,Private room,1358,2,0,,,4,237
40049870,Kianga Luxury Suite 3,276494528,Kianga,,Ward 100,-34.16142,18.87311,Private room,2508,1,2,2020-01-26,0.39,5,328
40049967,25 The Village,30492301,Adriaan,,Ward 74,-34.04539,18.35857,Private room,2094,1,0,,,5,182
40049970,21 Village Square,30492301,Adriaan,,Ward 74,-34.04647,18.35938,Private room,855,1,0,,,5,147
40050193,"Spacious, quiet garden apartment on the mountain",52067425,Simon,,Ward 57,-33.93859,18.44984,Entire home/apt,628,3,4,2020-03-13,0.72,1,219
40051362,Safe with stunning views of False Bay,167741524,Christelle,,Ward 15,-34.05998,18.84044,Entire home/apt,2202,4,1,2020-01-02,0.21,2,0
40052007,Constantia Water Oak Lea Self catering suite 2,165966534,Moira,,Ward 62,-34.01033,18.43195,Private room,898,2,0,,,4,245
40052268,Economical Sleep Easy,308911833,Liz,,Ward 115,-33.93003,18.45692,Private room,506,2,0,,,1,180
40052762,Protea Villa,308915199,Bianca,,Ward 7,-33.87929,18.69912,Entire home/apt,457,1,18,2020-03-17,2.81,1,189
40052989,Constantia Water Oak Lea Self catering Suite 3,165966534,Moira,,Ward 62,-34.01082,18.43134,Private room,1202,2,0,,,4,237
40053632,Perfect place to see all of the Cape,305511360,Hanneke,,Ward 83,-34.10783,18.82712,Private room,505,2,1,2020-02-23,0.31,3,180
40054383,Constantia Water Oak Lea Self catering Suite 4,165966534,Moira,,Ward 62,-34.00877,18.43081,Private room,1202,2,0,,,4,189
40056873,Tranquility in the city,5430947,Thomas,,Ward 77,-33.93507,18.40451,Entire home/apt,1099,4,2,2020-02-11,0.41,2,118
40057051,"Beachfront condo w/ private balcony, amazing ocean and mountain views!",188530721,Vacasa South Africa,,Ward 23,-33.81352,18.47273,Entire home/apt,2007,2,3,2020-03-16,0.96,50,363
40057304,Froggy at the Pond (double room with view),308282582,Lizette,,Ward 61,-34.20714,18.45313,Private room,697,1,0,,,4,176
40057506,Wander Whydah,292305500,Vanessa,,Ward 61,-34.20044,18.38137,Entire home/apt,2008,7,0,,,1,0
40057591,"Spacious one bedroom in Green Point, Cape Town",22404007,Alessia,,Ward 115,-33.91052,18.40868,Entire home/apt,942,2,0,,,14,266
40057963,NEW: Opulent living with spectacular ocean vistas,48118705,Janine & Rachel,,Ward 54,-33.9648,18.37373,Entire home/apt,19996,5,2,2020-01-09,0.40,17,178
40058100,"Devils peak estate, private room separate entrance",3414028,Sheree,,Ward 77,-33.93797,18.42729,Private room,384,2,0,,,12,90
40059116,"Joyce’s nest, you’ll forget you not at home.",110781027,Joyce,,Ward 23,-33.80333,18.47968,Entire home/apt,679,2,7,2020-03-10,1.22,1,208
40059677,Nassau Self Catering 2,131470349,Letsie,,Ward 21,-33.86904,18.65567,Entire home/apt,557,1,0,,,2,364
40061160,2 bedroom apartment close to City Centre.,309008452,Zeena,,Ward 55,-33.89243,18.5158,Entire home/apt,1393,2,0,,,4,364
40061377,"3Hidden Gem, 1km from NH Lord Charles, SW Mall",308140773,Louis & Ursula,,Ward 15,-34.05466,18.82784,Private room,697,1,0,,,3,181
40061436,"3 min voortrekker road, airport, train station",309009025,Gava,,Ward 2,-33.89071,18.61087,Private room,505,1,0,,,1,180
40061801,"2Hidden Gem,1km Lord Charles, 5km Somerset Mall",308140773,Louis & Ursula,,Ward 15,-34.0533,18.82664,Private room,296,1,12,2020-03-31,2.00,3,180
40069250,This open plan is all you need to enjoy yourself.,309098093,Gerhard,,Ward 85,-34.11939,18.83823,Entire home/apt,1358,4,0,,,1,90
40070066,Nirvana,177637434,Kurt,,Ward 5,-33.86029,18.54739,Entire home/apt,2003,3,0,,,1,173
40071108,Piece of Paradise,48410636,Yolanda,,Ward 100,-34.14707,18.90235,Entire home/apt,993,1,2,2020-02-16,0.55,2,57
40071696,Kings Cottage,13811880,Drew,,Ward 59,-33.9725,18.45341,Entire home/apt,2007,3,4,2020-04-25,0.85,1,365
40072323,Family farmhouse in Constantia,139248448,Jen,,Ward 73,-34.0247,18.44942,Entire home/apt,3507,7,1,2019-12-29,0.20,1,21
40072574,STUDIO @ 15,309124494,Francis,,Ward 113,-33.82028,18.51688,Entire home/apt,505,1,6,2020-03-09,1.06,1,242
40072654,Superb 1 Bed Apartment in Century City,309124907,Ali,,Ward 55,-33.89215,18.50723,Entire home/apt,850,3,2,2020-01-06,0.35,1,0
40073552,"Surf, sun, socialise ... sleep in style!",309129905,Ian & Ang,,Ward 64,-34.10468,18.4732,Entire home/apt,750,1,16,2020-03-26,2.73,1,4
40073741,"Quiet, peaceful, spacious and homely",273554896,Vuyiswa,,Ward 111,-33.85199,18.72618,Private room,192,1,0,,,1,365
40074040,Family home with pool and entertainment area,66580498,Brett,,Ward 58,-33.9875,18.48159,Entire home/apt,995,5,4,2020-03-05,0.79,1,83
40074754,Sa Maison-her home,49680375,Imogen,,Ward 15,-34.06621,18.8143,Entire home/apt,749,3,0,,,1,177
40074813,"GREEN POINT DELIGHT, WALK TO THE WATERFRONT",11641303,Long Life Rentals,,Ward 115,-33.91363,18.41479,Entire home/apt,793,10,1,2020-02-02,0.26,2,365
40075708,PRIVATE STANDARD  DOUBLE ROOM,303933466,Traphouz,,Ward 115,-33.92794,18.41515,Private room,357,1,3,2020-03-04,0.91,5,91
40077063,Pensione Del Fico. Paradise in Cape Town.,49972500,Charl,,Ward 21,-33.84675,18.66538,Private room,644,7,0,,,1,365
40077749,Star Studio,206720256,Seren,,Ward 77,-33.93797,18.41722,Entire home/apt,757,1,3,2020-01-03,0.61,1,0
40077759,Private Garden Studio in the heart of Sea Point,298051924,Jesse,,Ward 54,-33.92161,18.39068,Entire home/apt,1004,2,1,2019-12-24,0.19,4,179
40078598,Spacious private room with garden and sea views,44640076,Natasha And Noel,,Ward 15,-34.06911,18.83449,Private room,435,1,1,2019-12-16,0.18,3,365
40078725,Sundowner Apartment-with Sea View-away from it all,309202001,Michele,,Ward 61,-34.19648,18.37449,Entire home/apt,958,3,0,,,1,88
40078813,Bantry Bay Self Catering Holiday Apartments,173153611,Clive,,Ward 54,-33.92839,18.3755,Entire home/apt,2801,1,0,,,2,0
40078836,Llandudno Beach Oasis,30263859,Laura,,Ward 74,-34.00786,18.34305,Entire home/apt,5503,7,2,2020-01-07,0.41,1,332
40078844,"304 The Signature, De Waterkant",185308070,LaStay,,Ward 115,-33.91453,18.41811,Entire home/apt,1603,1,3,2020-03-23,1.20,93,251
40079227,"55 on Uitzicht, Durbanville Hills.",30248864,Karen,,Ward 1,-33.82916,18.54955,Entire home/apt,958,1,3,2020-01-06,0.52,1,365
40079352,"BAYWATCH REST, Gordonsbay, Western Cape",5369221,Valiant,,Ward 100,-34.15355,18.88743,Entire home/apt,949,2,1,2020-03-01,0.31,1,365
40079621,Central Apartment Overlooking Church Square,63202371,Scott,,Ward 115,-33.92577,18.42143,Entire home/apt,1327,2,9,2020-02-25,1.40,75,61
40079751,Charming House in Bo Kaap - Kasbah Guest House,309214571,Zeinab,,Ward 77,-33.91919,18.41171,Entire home/apt,2993,2,3,2020-02-09,0.59,1,181
40080053,Exceptional 5 star house for discerning travellers,16611251,Lies,,Ward 73,-34.02943,18.44951,Entire home/apt,4998,5,0,,,3,270
40080374,Luxurious Green Point Apartment with Balcony Views,305861840,Propr,,Ward 115,-33.91072,18.41468,Entire home/apt,1885,2,7,2020-03-02,1.21,2,0
40080570,Perfect Place,305511360,Hanneke,,Ward 83,-34.10918,18.82977,Private room,401,1,20,2020-03-18,3.68,3,179
40080891,Beautiful Home in Bohemian Surfing Village,13252076,Raelene,,Ward 64,-34.10531,18.46954,Entire home/apt,1204,2,4,2020-03-08,0.73,2,364
40081214,"403 The Signature, De Waterkant",185308070,LaStay,,Ward 115,-33.91484,18.41966,Entire home/apt,1040,1,3,2020-02-06,0.49,93,98
40082665,"King ensuite with pool and bbq near beach, 4 Star",104436947,Cate,,Ward 23,-33.81352,18.47605,Private room,750,2,0,,,2,365
40082940,Quaint Apartment in a Bohemian Seaside Village,13252076,Raelene,,Ward 64,-34.10386,18.47079,Entire home/apt,506,2,3,2020-02-05,0.59,2,364
40082941,Luxury private poolside studio with sea view,124810186,Karin,,Ward 61,-34.20616,18.45547,Entire home/apt,1202,5,16,2020-05-14,3.02,1,281
40083120,Comfy one bedroom Cottage,91947728,Celeste,,Ward 74,-34.04397,18.36794,Entire home/apt,951,2,1,2020-01-06,0.21,1,0
40083804,Holiday villa for 6,303486590,Elize Liz,,Ward 107,-33.79716,18.49567,Entire home/apt,2995,2,0,,,1,173
40084540,PRIVATE BUDGET DOUBLE BEDROOM 1,303933466,Traphouz,,Ward 115,-33.9264,18.41571,Private room,300,1,3,2020-03-31,0.62,5,365
40085102,FourM@coatbridge,309256869,Monica,,Ward 107,-33.80361,18.51126,Entire home/apt,1254,1,4,2020-01-08,0.62,2,332
40085308,Shalom,280692607,Leticia,,Ward 15,-34.09072,18.83048,Private room,279,2,2,2020-02-02,0.50,1,191
40086429,CURIOCITY -  Premium Deluxe Suites in Green Point,309268457,Curiocity,,Ward 115,-33.90757,18.40744,Entire home/apt,1483,1,4,2020-02-12,0.68,4,365
40086722,Cozy two bedroom apartment,118989707,Michelle,,Ward 84,-34.08001,18.85031,Entire home/apt,695,2,2,2020-01-02,0.36,1,362
40086962,Spacious 3 bedroom family home on Cape Peninsula,309272044,Sonja,,Ward 69,-34.13467,18.38737,Entire home/apt,1251,4,0,,,1,0
40088370,The 159 on Milner Road,213516359,Charmaine,,Ward 58,-33.97572,18.48621,Private room,801,2,7,2020-01-08,1.15,1,221
40090749,The Centurion,309339639,Daniela,,Ward 54,-33.91066,18.39592,Private room,458,4,0,,,1,0
40094388,"Loft apartment,  500 metres from sunrise beach.",22286921,Mike,,Ward 64,-34.09994,18.48079,Entire home/apt,995,7,0,,,1,180
40095081,Peaceful Sunwood,294344169,Rosie,,Ward 71,-34.06494,18.4372,Entire home/apt,697,2,4,2020-01-16,0.69,1,115
40097021,"En-suite room, TabuHouse2, Bloubergstrand",20600678,Mika,,Ward 23,-33.81381,18.47293,Private room,541,7,1,2020-02-03,0.26,16,89
40097135,Tranquil Family Home Chelsea Villiage,10345050,Paris And Robert,,Ward 62,-34.01307,18.46398,Entire home/apt,2600,7,0,,,2,83
40098549,The Beach House- SLEEPS 8 . 4min walk to beach.,306868244,Amanda,,Ward 64,-34.1037,18.47208,Entire home/apt,5002,3,1,2020-01-03,0.21,1,0
40099152,MOY Guesthouse & Backpackers - Deluxe King Room,308931861,Kirsten,,Ward 115,-33.91304,18.41513,Private room,1498,1,0,,,12,341
40099179,Beautiful apartment with rooftop pool (#113),44357627,Hannah,,Ward 115,-33.9118,18.4189,Entire home/apt,1304,2,10,2020-03-18,2.00,5,64
40099352,Spectacular Ocean Sunset Views.,112922535,Willie,,Ward 74,-34.01185,18.33691,Entire home/apt,1498,2,17,2020-03-23,2.97,1,180
40099398,★Luxury Modern ★Aircon ★Wifi ★Parking★DSTV★Pool★,87234125,Evolve,,Ward 23,-33.80823,18.47099,Private room,1204,1,0,,,26,247
40099917,New Luxurious Apartment in Cape Town City Centre,253991991,Athira,,Ward 115,-33.9265,18.41802,Entire home/apt,1356,1,10,2020-03-20,1.83,2,0
40100183,Home Comforts,190277252,Karen MissChief,,Ward 107,-33.80355,18.51091,Private room,356,2,0,,,1,364
40100199,MOY Guesthouse & Backpackers - Queen Room,308931861,Kirsten,,Ward 115,-33.9122,18.41698,Private room,1304,1,0,,,12,364
40100629,Abode in Houtbay,42756707,Jonathan,,Ward 74,-34.01735,18.37761,Entire home/apt,332,183,2,2020-02-17,0.48,2,363
40100849,MOY Guesthouse & Backpackers - Budget Room,308931861,Kirsten,,Ward 115,-33.91148,18.41685,Private room,1055,1,0,,,12,364
40101235,MOY Guesthouse & Backpackers - Deluxe King Room 2,308931861,Kirsten,,Ward 115,-33.91219,18.41605,Private room,1498,1,0,,,12,363
40101310,Bright and spacious family home in Flamingo Vlei,122243533,Melinda,,Ward 113,-33.83171,18.49579,Entire home/apt,2008,3,3,2019-12-27,0.51,1,0
40101410,MOY Guesthouse & Backpackers - Deluxe Queen Room 2,308931861,Kirsten,,Ward 115,-33.91284,18.4152,Private room,1304,1,0,,,12,350
40101482,Cosy Cape Town studio ideal for 2,309467141,Simon,,Ward 57,-33.93495,18.45591,Entire home/apt,458,6,0,,,1,0
40101526,MOY Guesthouse & Backpackers - Budget Room 2,308931861,Kirsten,,Ward 115,-33.91232,18.41546,Shared room,1057,1,0,,,12,364
40101656,MOY Guesthouse & Backpackers - Four Sleeper Room,308931861,Kirsten,,Ward 115,-33.91351,18.41535,Private room,1198,1,1,2020-03-08,0.37,12,326
40103207,Bachelor Room with spacious bathroom,99583629,Ralf,,Ward 84,-34.08129,18.86787,Entire home/apt,1152,1,1,2020-02-16,0.29,6,239
40103209,Perfect spot for two,99583629,Ralf,,Ward 84,-34.08129,18.86787,Entire home/apt,1344,1,0,,,6,151
